RaceId,RaceName,CourseId,CourseName,Off,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating,ResultStatus,FinishingPosition,BeatenDistance,OverallBeatenDistance,RaceTime,RaceTimeInSeconds,ForecastFractionalOdds,ForecastDecimalOdds,DaysSinceLastRun,FormFigures,PrizeMoney,PrizeMoneyValue,CardOfficialRating,CardRacingPostRating,CardTopSpeedRating,OwnerId,OwnerName,SireName,SireCountry,DamName,HeadgearFirstTime,GeldingFirstTime,WindSurgery,TrainerRtf,JockeyAllowanceLbs,JockeyFirstTime,NewTrainerRacesCount,CountryOfOrigin
925823,Daly Accounting Restricted Maiden Fillies' Stakes (For Horses In Bands C And D) (GBB Race),393,Lingfield (AW),09/01/2026 15:20:00,Other,Class 4,,,3-5yo,Fillies,7f,7,1407,1540,Standard,AllWeather,9344939,Nothing But Love,100360,Callum Hutchinson,1472,Dr Jon Scargill,4,h,1,1,9-6,150,13/8,2.625,68,,,CompletedRace,1,0,0,00:01:24.1400000,84.14,7/4,2.75,26,542,"£5,400",5400,68,74,46,22753,Mrs Susan Scargill,Land Force,IRE,Alnoras,False,False,,,,False,,GB
925823,Daly Accounting Restricted Maiden Fillies' Stakes (For Horses In Bands C And D) (GBB Race),393,Lingfield (AW),09/01/2026 15:20:00,Other,Class 4,,,3-5yo,Fillies,7f,7,1407,1540,Standard,AllWeather,8821446,Dusk Damsel,98352,Millie Wonnacott,5121,J S Moore,3,,3,7,8-11,139,40/1,41,52,,,CompletedRace,2,2.75,2.75,00:01:24.6900000,84.69,16/1,17,15,720594,"£5,400",5400,52,67,52,326772,Ms H N Pinniger And Partner,Twilight Son,GB,Visala,False,False,,57,5,False,,GB
925823,Daly Accounting Restricted Maiden Fillies' Stakes (For Horses In Bands C And D) (GBB Race),393,Lingfield (AW),09/01/2026 15:20:00,Other,Class 4,,,3-5yo,Fillies,7f,7,1407,1540,Standard,AllWeather,9485662,For Ever Hopefull,100783,Jonny Peate,35,J R Jenkins,3,,5,3,9-0,144,7/1,8,,,,CompletedRace,3,1.75,4.5,00:01:25.0400000,85.04,11/2,6.5,40,64,"£5,400",5400,,71,46,271393,B Dowling & R Stevens,Invincible Army,IRE,Hope Against Hope,False,False,,38,,True,,IRE
925823,Daly Accounting Restricted Maiden Fillies' Stakes (For Horses In Bands C And D) (GBB Race),393,Lingfield (AW),09/01/2026 15:20:00,Other,Class 4,,,3-5yo,Fillies,7f,7,1407,1540,Standard,AllWeather,7020529,Reader,92774,Rob Hornby,12125,Marcus Tregoning,3,p1,7,4,9-0,144,4/5F,1.8,69,,,CompletedRace,4,5.5,10,00:01:26.1400000,86.14,10/11,1.9090909090909092,11,28-33,"£5,400",5400,69,80,,219793,P Mitchell & Mrs S Davis,Mohaather,GB,Blue Aegean,True,False,,57,,True,,GB
925823,Daly Accounting Restricted Maiden Fillies' Stakes (For Horses In Bands C And D) (GBB Race),393,Lingfield (AW),09/01/2026 15:20:00,Other,Class 4,,,3-5yo,Fillies,7f,7,1407,1540,Standard,AllWeather,7055593,Miraflores,101759,Taylor Fisher,40415,Rachel Cook & John Bridger,4,,2,2,9-4,148,125/1,126,42,,,CompletedRace,5,4,14,00:01:26.9400000,86.94,100/1,101,14,764990,"£5,400",5400,42,59,35,342463,Mrs Daphne Finch,Zoustar,AUS,Lucky Lucrecia,False,False,,29,,False,,GB
925823,Daly Accounting Restricted Maiden Fillies' Stakes (For Horses In Bands C And D) (GBB Race),393,Lingfield (AW),09/01/2026 15:20:00,Other,Class 4,,,3-5yo,Fillies,7f,7,1407,1540,Standard,AllWeather,9494764,Garth Spirit,102723,Ryan Kavanagh,34512,Robbie Llewellyn,3,v1,6,5,8-11,139,150/1,151,,,,CompletedRace,6,24,38,00:01:31.7400000,91.74,100/1,101,38,94,"£5,400",5400,,,,374758,Gareth Owen,Massaat,IRE,Exceedingly,True,False,,67,3,True,,GB
925827,Tips For Every Race At raceday-ready.com Handicap,393,Lingfield (AW),09/01/2026 15:50:00,Other,Class 6,,0-65,4yo+,None,5f,5,1005,1100,Standard,AllWeather,6256741,Elvetham,93947,Tom Marquand,517,Conrad Allen,4,b,3,3,9-6,150,5/4F,2.25,62,,,CompletedRace,1,0,0,00:00:57.5200000,57.52,15/8,2.875,19,203610,"£3,245",3245,62,76,68,16345,B Homewood,Blue Point,IRE,Elouges,False,False,,,,True,,IRE
925827,Tips For Every Race At raceday-ready.com Handicap,393,Lingfield (AW),09/01/2026 15:50:00,Other,Class 6,,0-65,4yo+,None,5f,5,1005,1100,Standard,AllWeather,5079042,Mart,102723,Ryan Kavanagh,21550,D Donovan,5,tb1,5,1,8-6,134,7/2,4.5,51,,,CompletedRace,2,2.25,2.25,00:00:57.9700000,57.97,9/4,3.25,12,364360,"£3,245",3245,51,77,59,375584,River Racing & Partners,Dark Angel,IRE,Adorn,True,False,,,3,False,,GB
925827,Tips For Every Race At raceday-ready.com Handicap,393,Lingfield (AW),09/01/2026 15:50:00,Other,Class 6,,0-65,4yo+,None,5f,5,1005,1100,Standard,AllWeather,5951617,No Return,93343,Callum Shepherd,40131,Charlie Johnston,4,,2,6,9-8,152,15/8,2.875,64,,,CompletedRace,3,1.5,3.75,00:00:58.2700000,58.27,100/30,4.333333333333334,15,844557,"£3,245",3245,64,78,40,364540,Owners Group 152,Kodiac,GB,Water Hole,False,False,,50,,False,,IRE
925827,Tips For Every Race At raceday-ready.com Handicap,393,Lingfield (AW),09/01/2026 15:50:00,Other,Class 6,,0-65,4yo+,None,5f,5,1005,1100,Standard,AllWeather,5274484,Fletcher's Flight,92774,Rob Hornby,30178,Charlie Wallis,6,p,4,4,9-4,148,20/1,21,60,,,CompletedRace,4,1,4.75,00:00:58.4700000,58.47,5/1,6,78,6-U417,"£3,245",3245,60,75,,216523,John Joseph Smith,Profitable,IRE,Autumn Tide,False,False,,,,True,,IRE
925827,Tips For Every Race At raceday-ready.com Handicap,393,Lingfield (AW),09/01/2026 15:50:00,Other,Class 6,,0-65,4yo+,None,5f,5,1005,1100,Standard,AllWeather,4826923,Lochaber,103730,Isobelle Chalmers,26099,Scott Dixon,5,b,6,5,7-11,123,22/1,23,46,,,CompletedRace,5,3.75,8.5,00:00:59.2200000,59.22,12/1,13,7,0684-5,"£3,245",3245,46,67,36,356686,Amphitheatre Racing Limited,Havana Grey,GB,Yolo Star,False,False,,42,7,True,,GB
925825,Free Bets On attheraces.com Handicap,393,Lingfield (AW),09/01/2026 16:20:00,Other,Class 5,,0-75,3yo+,None,1m5f,13,2614,2860,Standard,AllWeather,5357886,Hope Rising,92774,Rob Hornby,20814,Jamie Snowden,5,,1,3,9-12,156,11/4,3.75,70,,,CompletedRace,1,0,0,00:02:40.7500000,160.75,11/10,2.1,14,0/4111,"£3,978",3978,70,82,,298650,One More Moment Of Madness,Phoenix Of Spain,IRE,Jellicle Ball,False,False,,64,,False,,IRE
925825,Free Bets On attheraces.com Handicap,393,Lingfield (AW),09/01/2026 16:20:00,Other,Class 5,,0-75,3yo+,None,1m5f,13,2614,2860,Standard,AllWeather,3835622,Percy Jones,92276,Paddy Bradley,15429,Mark Loughnane,7,,2,1,9-12,156,18/1,19,70,,,CompletedRace,2,3.75,3.75,00:02:41.5000000,161.5,9/1,10,14,-83644,"£3,978",3978,70,78,55,358268,S & A Mares & Racing Facades,Sir Percy,GB,Luisa Calderon,False,False,,31,,True,,GB
925825,Free Bets On attheraces.com Handicap,393,Lingfield (AW),09/01/2026 16:20:00,Other,Class 5,,0-75,3yo+,None,1m5f,13,2614,2860,Standard,AllWeather,8290509,La Peregrina,93947,Tom Marquand,23926,Ed Walker,3,,3,5,9-7,151,4/5F,1.8,73,,,CompletedRace,3,2.75,6.5,00:02:42.0500000,162.05,5/2,3.5,31,550221,"£3,978",3978,73,77,60,112240,Mrs Fitri Hay,Sea The Stars,IRE,Pink Pearl,False,False,,51,,True,,GB
925825,Free Bets On attheraces.com Handicap,393,Lingfield (AW),09/01/2026 16:20:00,Other,Class 5,,0-75,3yo+,None,1m5f,13,2614,2860,Standard,AllWeather,8406271,St Hilda,78238,Dougie Costello,12125,Marcus Tregoning,3,,5,4,9-4,148,11/2,6.5,70,,,CompletedRace,4,1,7.5,00:02:42.2500000,162.25,13/2,7.5,13,4-2263,"£3,978",3978,70,76,48,364653,Whitsbury Xiv,Saxon Warrior,JPN,Leaf,False,False,,57,,True,,IRE
925825,Free Bets On attheraces.com Handicap,393,Lingfield (AW),09/01/2026 16:20:00,Other,Class 5,,0-75,3yo+,None,1m5f,13,2614,2860,Standard,AllWeather,7978763,Celestarak,104012,Mason Paetel,29411,David Menuisier,3,h,4,2,9-2,146,12/1,13,71,,,CompletedRace,5,23,30.5,00:02:46.8500000,166.85,7/1,8,54,80-915,"£3,978",3978,71,76,,340048,Jayar Investments,Zarak,FR,Pleione,False,False,,36,3,True,,IRE
925828,Mo's Mile Handicap,393,Lingfield (AW),09/01/2026 16:55:00,Other,Class 6,,0-65,3yo,None,1m,8,1608,1760,Standard,AllWeather,8277417,Laughterintherain,93947,Tom Marquand,23926,Ed Walker,3,,5,3,9-4,148,2/1,3,60,,,CompletedRace,1,0,0,00:01:37.5300000,97.53,7/2,4.5,28,2-6784,"£3,245",3245,60,75,43,297459,P Afia,Too Darn Hot,GB,Tereschenko,False,False,,51,,True,,FR
925828,Mo's Mile Handicap,393,Lingfield (AW),09/01/2026 16:55:00,Other,Class 6,,0-65,3yo,None,1m,8,1608,1760,Standard,AllWeather,7609891,Musical Soldier,101300,Sean D Bowen,40346,Ollie Sangster,3,tp,1,5,9-11,155,11/8F,2.375,67,,,CompletedRace,2,1,1,00:01:37.7300000,97.73,8/11,1.7272727272727273,7,022111,"£3,245",3245,67,73,66,358758,"J Angell,S Hillier & Partner",Soldier's Call,GB,Harmonic Note,False,False,,37,,False,,IRE
925828,Mo's Mile Handicap,393,Lingfield (AW),09/01/2026 16:55:00,Other,Class 6,,0-65,3yo,None,1m,8,1608,1760,Standard,AllWeather,7529938,Paranjape,102526,Jack Callan,7083,S Woods,3,p,2,1,9-9,153,8/1,9,65,,,CompletedRace,3,1.75,2.75,00:01:38.0800000,98.08,10/1,11,12,-27460,"£3,245",3245,65,70,54,353959,G H Thompson &  S P C Woods,Ardad,IRE,Oksana Astankova,False,False,,38,,True,,GB
925828,Mo's Mile Handicap,393,Lingfield (AW),09/01/2026 16:55:00,Other,Class 6,,0-65,3yo,None,1m,8,1608,1760,Standard,AllWeather,7324714,Ahead Of Fashion,92774,Rob Hornby,8683,Dominic Ffrench Davis,3,,4,4,9-4,148,9/1,10,60,,,CompletedRace,4,0.1,2.75,00:01:38.0800000,98.08,8/1,9,16,772456,"£3,245",3245,60,71,53,356395,"Edwards, Ash & Hughes",Dream Ahead,USA,Fashion,False,False,,33,,False,,GB
925828,Mo's Mile Handicap,393,Lingfield (AW),09/01/2026 16:55:00,Other,Class 6,,0-65,3yo,None,1m,8,1608,1760,Standard,AllWeather,9060380,Heir Of Ambition,101188,Kaiya Fraser,38304,Harry Eustace,3,,3,2,9-6,150,7/1,8,62,,,CompletedRace,5,42,44.75,00:01:46.4800000,106.48,15/2,8.5,50,059,"£3,245",3245,62,69,,356313,Madeline And James Smith,Study Of Man,IRE,Autumn Trail,False,False,,69,,False,,GB
925829,Racing Partnership Celebrating 10 Years Handicap,393,Lingfield (AW),09/01/2026 17:25:00,Other,Class 6,,0-65,3yo+,None,6f,6,1206,1320,Standard,AllWeather,7204784,Horace Wallace,2456,J F Egan,42996,Richard & Peter Fahey,3,v1,1,7,9-10,154,9/4,3.25,65,,,CompletedRace,1,0,0,00:01:11.2200000,71.22,11/2,6.5,24,187044,"£3,245",3245,65,71,71,224998,N D Kershaw,Blue Point,IRE,Free Spirit,True,False,,50,,True,,GB
925829,Racing Partnership Celebrating 10 Years Handicap,393,Lingfield (AW),09/01/2026 17:25:00,Other,Class 6,,0-65,3yo+,None,6f,6,1206,1320,Standard,AllWeather,4251622,Lahina Bay,101759,Taylor Fisher,40415,Rachel Cook & John Bridger,6,,7,2,9-4,148,9/1,10,57,,,CompletedRace,2,1,1,00:01:11.4200000,71.42,13/2,7.5,19,532732,"£3,245",3245,57,72,,342463,Mrs Daphne Finch,Cracksman,GB,Serendipitously,False,False,,29,,False,,IRE
925829,Racing Partnership Celebrating 10 Years Handicap,393,Lingfield (AW),09/01/2026 17:25:00,Other,Class 6,,0-65,3yo+,None,6f,6,1206,1320,Standard,AllWeather,7436407,Far Too Fizzy,98602,Laura Pearson,31698,David Loughnane,3,,3,6,9-9,153,2/1F,3,64,,,CompletedRace,3,0.75,1.75,00:01:11.5700000,71.57,3/1,4,17,735402,"£3,245",3245,64,73,70,224994,David Lowe,Far Above,IRE,Fizzy Feet,False,False,,43,,False,,GB
925829,Racing Partnership Celebrating 10 Years Handicap,393,Lingfield (AW),09/01/2026 17:25:00,Other,Class 6,,0-65,3yo+,None,6f,6,1206,1320,Standard,AllWeather,5708997,Sarafina Mshairi,92774,Rob Hornby,41218,Edward Smyth-Osbourne,4,,2,1,9-9,153,22/1,23,62,,,CompletedRace,4,0.5,2.25,00:01:11.6700000,71.67,14/1,15,26,51-986,"£3,245",3245,62,71,44,352638,Rectory Farm Racing Partnership,Cable Bay,IRE,Sarabi Mshairi,False,False,,33,,True,,GB
925829,Racing Partnership Celebrating 10 Years Handicap,393,Lingfield (AW),09/01/2026 17:25:00,Other,Class 6,,0-65,3yo+,None,6f,6,1206,1320,Standard,AllWeather,4990390,Balon d'Or,92276,Paddy Bradley,870,Simon Dow,5,p,5,3,9-8,152,9/2,5.5,61,,,CompletedRace,5,1.5,3.75,00:01:11.9700000,71.97,7/2,4.5,14,764841,"£3,245",3245,61,72,65,374663,Snell And Fox Partnership,Kodiac,GB,Usra,False,False,,70,,False,,GB
925829,Racing Partnership Celebrating 10 Years Handicap,393,Lingfield (AW),09/01/2026 17:25:00,Other,Class 6,,0-65,3yo+,None,6f,6,1206,1320,Standard,AllWeather,4827183,Phoenix Moon,93947,Tom Marquand,13478,Denis Coakley,5,,4,5,9-8,152,6/1,7,61,,,CompletedRace,6,2,5.75,00:01:12.3700000,72.37,5/1,6,40,142388,"£3,245",3245,61,71,67,171609,Keeper's 12,Phoenix Of Spain,IRE,Meetyouatthemoon,False,False,,30,,False,,IRE
925829,Racing Partnership Celebrating 10 Years Handicap,393,Lingfield (AW),09/01/2026 17:25:00,Other,Class 6,,0-65,3yo+,None,6f,6,1206,1320,Standard,AllWeather,7445337,Mister Moet,93343,Callum Shepherd,26099,Scott Dixon,3,p,8,4,9-1,145,18/1,19,56,,,CompletedRace,7,3,8.75,00:01:12.9700000,72.97,6/1,7,12,062445,"£3,245",3245,56,71,61,356686,Amphitheatre Racing Limited,Nando Parrado,GB,Champagne Aerial,False,False,,42,,True,,IRE
925829,Racing Partnership Celebrating 10 Years Handicap,393,Lingfield (AW),09/01/2026 17:25:00,Other,Class 6,,0-65,3yo+,None,6f,6,1206,1320,Standard,AllWeather,7865990,Bessie Wallis,86769,Kieren Fox,16406,Michael Attwater,3,h,6,8,9-7,151,100/1,101,62,,,CompletedRace,8,0.3,9,00:01:13.0200000,73.02,25/1,26,15,6-5544,"£3,245",3245,62,70,51,376284,The Bessie Partnership,Starspangledbanner,AUS,Royal Dynasty,False,False,,18,,True,2,IRE
925812,Napoleons Casino And Restaurant Leeds Apprentice Handicap,49,Ripon,09/01/2026 14:10:00,Other,Class 5,,0-75,4yo+,None,1m2f,10,2010,2200,Soft,Turf,3538642,Yermanthere,102867,Rhys Elliott,10152,Tim Easterby,8,,4,6,9-8,152,100/30,4.333333333333334,70,,,CompletedRace,1,0,0,00:02:07.6900000,127.69,5/1,6,8,051226,"£4,711",4711,70,81,69,343135,Habton Racing,Fast Company,IRE,Fast Jazz,False,False,,44,3,True,,IRE
925812,Napoleons Casino And Restaurant Leeds Apprentice Handicap,49,Ripon,09/01/2026 14:10:00,Other,Class 5,,0-75,4yo+,None,1m2f,10,2010,2200,Soft,Turf,6340650,Draupnir,103709,Shay Farmer,38543,Michael & David Easterby,4,,6,8,9-6,150,4/1,5,68,,,CompletedRace,2,0.75,0.75,00:02:07.8775000,127.8775,5/1,6,24,353705,"£4,711",4711,68,83,74,348290,Silent B Partnership,Golden Horn,GB,Avongrove,False,False,,50,3,True,,GB
925812,Napoleons Casino And Restaurant Leeds Apprentice Handicap,49,Ripon,09/01/2026 14:10:00,Other,Class 5,,0-75,4yo+,None,1m2f,10,2010,2200,Soft,Turf,1428794,Poet's Dawn,103498,Jake Dickson,10152,Tim Easterby,11,p,1,2,9-9,153,6/1,7,73,,,CompletedRace,3,1.25,2,00:02:08.1900000,128.19,14/1,15,10,311179,"£4,711",4711,73,78,74,250816,Timothy O'Gram & Partner,Poet's Voice,GB,Dudley Queen,False,False,,44,5,False,,GB
925812,Napoleons Casino And Restaurant Leeds Apprentice Handicap,49,Ripon,09/01/2026 14:10:00,Other,Class 5,,0-75,4yo+,None,1m2f,10,2010,2200,Soft,Turf,3423161,Cosmos Raj,103453,Conor Whiteley,22839,David O'Meara,8,,7,1,9-4,148,9/2,5.5,66,,,CompletedRace,4,2.25,4.25,00:02:08.7525000,128.7525,7/2,4.5,10,766441,"£4,711",4711,66,84,72,339123,Nick Crummack & Partner,Iffraaj,GB,Cosmos Pink,False,False,,47,3,False,,GB
925812,Napoleons Casino And Restaurant Leeds Apprentice Handicap,49,Ripon,09/01/2026 14:10:00,Other,Class 5,,0-75,4yo+,None,1m2f,10,2010,2200,Soft,Turf,6425087,His Finest Hour,104019,Warren Fentiman,6029,Tina Jackson,5,,3,3,9-12,156,5/2F,3.5,71,,,CompletedRace,5,1.25,5.5,00:02:09.0650000,129.065,9/4,3.25,17,262-32,"£4,711",4711,71,80,72,373250,Gary Downes And Howard Thompson,Churchill,IRE,Jadwiga,False,False,,25,,True,,GB
925812,Napoleons Casino And Restaurant Leeds Apprentice Handicap,49,Ripon,09/01/2026 14:10:00,Other,Class 5,,0-75,4yo+,None,1m2f,10,2010,2200,Soft,Turf,5287720,No Knee Never,102773,Jack Nicholls,40072,James Owen,5,tp,5,4,9-9,153,16/1,17,68,,,CompletedRace,6,0.3,5.75,00:02:09.1275000,129.1275,10/1,11,20,350306,"£4,711",4711,68,79,72,239363,Nick Bradley Racing 18,No Nay Never,USA,Question Times,False,False,,51,,True,,IRE
925812,Napoleons Casino And Restaurant Leeds Apprentice Handicap,49,Ripon,09/01/2026 14:10:00,Other,Class 5,,0-75,4yo+,None,1m2f,10,2010,2200,Soft,Turf,6496521,Precious Spartan,101189,Cian Horgan,19966,Patrick Neville,4,,8,5,8-12,140,25/1,26,60,,,CompletedRace,7,67,72.75,00:02:25.8775000,145.8775,25/1,26,22,73-980,"£4,711",4711,60,81,51,316639,MPS Racing & Partners,Magna Grecia,IRE,Skeleton,False,False,,40,3,True,,IRE
925811,British Stallion Studs EBF Novice Stakes (GBB Race),49,Ripon,09/01/2026 14:40:00,Other,Class 4,,,2yo,None,5f,5,1005,1100,Soft,Turf,9231651,The Resdev Roman,85782,Joanna Mason,38543,Michael & David Easterby,2,,7,2,9-2,146,11/1,12,,,,CompletedRace,1,0,0,00:01:00.5200000,60.52,12/1,13,94,77,"£5,757",5757,,68,61,372575,N Bradley Racing 29 & Resdev,Holy Roman Emperor,IRE,Amerique,False,False,,50,,False,,IRE
925811,British Stallion Studs EBF Novice Stakes (GBB Race),49,Ripon,09/01/2026 14:40:00,Other,Class 4,,,2yo,None,5f,5,1005,1100,Soft,Turf,9231642,American Psycho,94631,Pierre-Louis Jamin,32276,Archie Watson,2,,1,5,9-7,151,7/1,8,74,,,CompletedRace,2,1.25,1.25,00:01:00.8325000,60.8325,7/2,4.5,38,274,"£5,757",5757,74,72,58,311863,Valmont,Mehmas,IRE,Usem,False,False,,29,,False,,IRE
925811,British Stallion Studs EBF Novice Stakes (GBB Race),49,Ripon,09/01/2026 14:40:00,Other,Class 4,,,2yo,None,5f,5,1005,1100,Soft,Turf,9660649,Empress Princess,82231,Daniel Tudhope,25914,James Tate,2,,5,7,9-2,146,1/2F,1.5,,,,CompletedRace,3,1.5,2.75,00:01:01.2075000,61.2075,6/5,2.2,19,2,"£5,757",5757,,74,66,2791,Jaber Abdullah,No Nay Never,USA,Princess Wannabe,False,False,,65,,True,,IRE
925811,British Stallion Studs EBF Novice Stakes (GBB Race),49,Ripon,09/01/2026 14:40:00,Other,Class 4,,,2yo,None,5f,5,1005,1100,Soft,Turf,9758439,Catavega,95152,Billy Garritty,38543,Michael & David Easterby,2,,2,1,9-7,151,18/1,19,,,,CompletedRace,4,0.3,3,00:01:01.2700000,61.27,33/1,34,,,"£5,757",5757,,,,376950,N Bradley Racing 29 & Partner,Lucky Vega,IRE,Nabeyla,False,True,,50,,False,,IRE
925811,British Stallion Studs EBF Novice Stakes (GBB Race),49,Ripon,09/01/2026 14:40:00,Other,Class 4,,,2yo,None,5f,5,1005,1100,Soft,Turf,9753885,Kumharas,93884,Oisin Orr,42996,Richard & Peter Fahey,2,,6,3,9-2,146,9/2,5.5,,,,CompletedRace,5,0.5,3.5,00:01:01.3950000,61.395,3/1,4,,,"£5,757",5757,,,,337574,Ryan Kent,Mehmas,IRE,Natalie's Joy,False,False,,50,,False,,GB
925814,21 Engineer Regiment Sapper Nursery Handicap,49,Ripon,09/01/2026 15:10:00,Other,Class 5,,0-75,2yo,None,5f,5,1005,1100,Soft,Turf,9092907,May Bee In Profit,78223,David Allan,10152,Tim Easterby,2,,5,6,9-4,148,9/1,10,70,,,CompletedRace,1,0,0,00:00:59.8100000,59.81,12/1,13,12,923106,"£4,711",4711,70,81,64,303397,The Wolf Pack 2 And Partner,Profitable,IRE,Bee Ina Bonnet,False,False,,42,,False,,GB
925814,21 Engineer Regiment Sapper Nursery Handicap,49,Ripon,09/01/2026 15:10:00,Other,Class 5,,0-75,2yo,None,5f,5,1005,1100,Soft,Turf,9222242,Star People,90243,Jason Hart,41095,John & Sean Quinn,2,b,2,2,9-8,152,15/8F,2.875,74,,,CompletedRace,2,0.5,0.5,00:00:59.9350000,59.935,13/8,2.625,12,05232,"£4,711",4711,74,78,77,366843,John Blackburn & Ross Harmon,Sioux Nation,USA,Tayberry,False,False,,47,,False,,FR
925814,21 Engineer Regiment Sapper Nursery Handicap,49,Ripon,09/01/2026 15:10:00,Other,Class 5,,0-75,2yo,None,5f,5,1005,1100,Soft,Turf,9092904,Lady Dublin,95237,Harry Russell,19836,Ollie Pears,2,p,1,5,9-9,153,17/2,9.5,75,,,CompletedRace,3,1.5,2,00:01:00.3100000,60.31,11/2,6.5,31,463118,"£4,711",4711,75,83,72,370848,Legacy Racing & Ollie Pears,Ardad,IRE,Increasing,False,False,,33,,False,,GB
925814,21 Engineer Regiment Sapper Nursery Handicap,49,Ripon,09/01/2026 15:10:00,Other,Class 5,,0-75,2yo,None,5f,5,1005,1100,Soft,Turf,9462140,Lexington Boom,97584,Oliver Stammers,15158,Grant Tuer,2,,3,4,9-6,150,9/4,3.25,72,,,CompletedRace,4,4.25,6.25,00:01:01.3725000,61.3725,11/4,3.75,20,221,"£4,711",4711,72,81,64,374427,Middleham Park Racing And Partner,Ardad,IRE,Lethal Vision,False,False,,55,,False,,GB
925814,21 Engineer Regiment Sapper Nursery Handicap,49,Ripon,09/01/2026 15:10:00,Other,Class 5,,0-75,2yo,None,5f,5,1005,1100,Soft,Turf,9409963,Inca Warrior,92565,Rowan Scott,865,Nigel Tinkler,2,,6,1,9-2,146,10/1,11,68,,,CompletedRace,5,2.25,8.5,00:01:01.9350000,61.935,12/1,13,45,44,"£4,711",4711,68,75,49,374165,The Invincible Five Partnership,Invincible Army,IRE,Inca Husky,False,True,,24,,True,,IRE
925814,21 Engineer Regiment Sapper Nursery Handicap,49,Ripon,09/01/2026 15:10:00,Other,Class 5,,0-75,2yo,None,5f,5,1005,1100,Soft,Turf,9396324,Roman Crystal,95152,Billy Garritty,38543,Michael & David Easterby,2,,4,3,9-4,148,9/2,5.5,70,,,CompletedRace,6,2.25,10.75,00:01:02.4975000,62.4975,9/2,5.5,24,65431,"£4,711",4711,70,77,61,373820,The Lee Westwood Racing Partnership,Shaman,IRE,Clare Island,False,False,,47,,False,,IRE
925810,Ripon Yorkshire's Garden Racecourse Handicap (Div I),49,Ripon,09/01/2026 15:40:00,Other,Class 4,,0-80,3yo+,None,6f,6,1206,1320,Soft,Turf,5708833,Yes I'm Mali,82231,Daniel Tudhope,22839,David O'Meara,4,,1,10,10-1,161,8/11F,1.7272727272727273,81,,,CompletedRace,1,0,0,00:01:11.7500000,71.75,15/8,2.875,4,022752,"£6,281",6281,81,89,74,371018,Raceshare & Twenty Seven,Sands Of Mali,FR,Yes Always,False,False,,47,,False,,GB
925810,Ripon Yorkshire's Garden Racecourse Handicap (Div I),49,Ripon,09/01/2026 15:40:00,Other,Class 4,,0-80,3yo+,None,6f,6,1206,1320,Soft,Turf,8022556,Kind Touch,93884,Oisin Orr,42996,Richard & Peter Fahey,3,,3,5,9-12,156,5/1,6,80,,,CompletedRace,2,0.3,0.3,00:01:11.8250000,71.825,5/1,6,52,12-374,"£6,281",6281,80,82,67,237429,Mr & Mrs N Wrigley,Kodi Bear,IRE,Qalahari,False,False,,50,,False,,IRE
925810,Ripon Yorkshire's Garden Racecourse Handicap (Div I),49,Ripon,09/01/2026 15:40:00,Other,Class 4,,0-80,3yo+,None,6f,6,1206,1320,Soft,Turf,5884227,Top Juggler,81371,Dale Swift,34145,Seb Spencer,4,,2,6,9-13,157,9/1,10,79,,,CompletedRace,3,2.25,2.5,00:01:12.3750000,72.375,8/1,9,21,5-3217,"£6,281",6281,79,87,70,368749,Chalkstone Racing,Bungle Inthejungle,GB,Rebecca Rolfe,False,False,,29,,False,,IRE
925810,Ripon Yorkshire's Garden Racecourse Handicap (Div I),49,Ripon,09/01/2026 15:40:00,Other,Class 4,,0-80,3yo+,None,6f,6,1206,1320,Soft,Turf,4459203,Spirit Of Applause,96177,Sean Kirrane,10152,Tim Easterby,6,b,10,2,9-3,147,12/1,13,69,,,CompletedRace,4,0.2,2.75,00:01:12.4375000,72.4375,3/1,4,10,433022,"£6,281",6281,69,86,79,250079,S A Heley & Partner,Charm Spirit,IRE,Accolade,False,False,,42,,False,,GB
925810,Ripon Yorkshire's Garden Racecourse Handicap (Div I),49,Ripon,09/01/2026 15:40:00,Other,Class 4,,0-80,3yo+,None,6f,6,1206,1320,Soft,Turf,3695493,Another Investment,99878,Alex Jary,865,Nigel Tinkler,7,,9,1,9-2,146,50/1,51,71,,,CompletedRace,5,1.75,4.5,00:01:12.8750000,72.875,14/1,15,21,002226,"£6,281",6281,71,87,71,343139,Peter Blyth & Partner,Awtaad,IRE,Mitzi Winks,False,False,,24,3,False,,IRE
925810,Ripon Yorkshire's Garden Racecourse Handicap (Div I),49,Ripon,09/01/2026 15:40:00,Other,Class 4,,0-80,3yo+,None,6f,6,1206,1320,Soft,Turf,5079225,Charlie Mason,94225,Callum Rodriguez,9714,Tony Carroll,5,,6,4,9-8,152,15/2,8.5,74,,,CompletedRace,6,0.2,4.75,00:01:12.9375000,72.9375,20/1,21,34,771680,"£6,281",6281,74,85,63,157423,Shropshire Wolves,Mayson,GB,Aubrietia,False,False,,40,,False,,GB
